Complaint_ID,Date,Description,Victim_ID,Crime_ID
20259,04-24-2022 02:00,ILLEGAL POSSESSION,20259,468
20260,04-24-2022 03:00,FIREARM OFFENSE,20260,492
20261,04-24-2022 04:00,TRAFFIC VIOLATION,20261,159
20262,04-24-2022 05:00,DRUG OFFENSE,20262,366
20263,04-24-2022 06:00,TRAFFIC VIOLATION,20263,278
20264,04-24-2022 07:00,DRUG OFFENSE,20264,312
20265,04-24-2022 08:00,CYBERCRIME,20265,130
20266,04-24-2022 09:00,TRAFFIC VIOLATION,20266,491
20267,04-24-2022 10:00,VEHICLE - STOLEN,20267,224
20268,04-24-2022 11:00,ARSON,20268,568
20269,04-24-2022 12:00,FRAUD,20269,365
20270,04-24-2022 13:00,ASSAULT,20270,332
20271,04-24-2022 14:00,ASSAULT,20271,499
20272,04-24-2022 15:00,EXTORTION,20272,512
20273,04-24-2022 16:00,ARSON,20273,227
20274,04-24-2022 17:00,COUNTERFEITING,20274,269
20275,04-24-2022 18:00,IDENTITY THEFT,20275,271
20276,04-24-2022 19:00,SEXUAL ASSAULT,20276,228
20277,04-24-2022 20:00,KIDNAPPING,20277,494
20278,04-24-2022 21:00,ILLEGAL POSSESSION,20278,531
20279,04-24-2022 22:00,SEXUAL ASSAULT,20279,302
20280,04-24-2022 23:00,BURGLARY,20280,197
20281,04-25-2022 00:00,VEHICLE - STOLEN,20281,594
20282,04-25-2022 01:00,CYBERCRIME,20282,250
20283,04-25-2022 02:00,TRAFFIC VIOLATION,20283,403
20284,04-25-2022 03:00,SHOPLIFTING,20284,370
20285,04-25-2022 04:00,SHOPLIFTING,20285,314
20286,04-25-2022 05:00,BURGLARY,20286,506
20287,04-25-2022 06:00,COUNTERFEITING,20287,150
20288,04-25-2022 07:00,VANDALISM,20288,177
20289,04-25-2022 08:00,ROBBERY,20289,491
20290,04-25-2022 09:00,ROBBERY,20290,376
20291,04-25-2022 10:00,DRUG OFFENSE,20291,324
20292,04-25-2022 11:00,DRUG OFFENSE,20292,122
20293,04-25-2022 12:00,IDENTITY THEFT,20293,393
20294,04-25-2022 13:00,FIREARM OFFENSE,20294,335
20295,04-25-2022 14:00,ASSAULT,20295,553
20296,04-25-2022 15:00,VANDALISM,20296,210
20297,04-25-2022 16:00,KIDNAPPING,20297,584
20298,04-25-2022 17:00,HOMICIDE,20298,425
20299,04-25-2022 18:00,ILLEGAL POSSESSION,20299,509
20300,04-25-2022 19:00,ASSAULT,20300,124
20301,04-25-2022 20:00,DRUG OFFENSE,20301,147
20302,04-25-2022 21:00,ROBBERY,20302,196
20303,04-25-2022 22:00,DOMESTIC VIOLENCE,20303,131
20304,04-25-2022 23:00,SHOPLIFTING,20304,405
20305,04-26-2022 00:00,KIDNAPPING,20305,343
20306,04-26-2022 01:00,ROBBERY,20306,458
20307,04-26-2022 02:00,BURGLARY,20307,380
20308,04-26-2022 03:00,KIDNAPPING,20308,321
20309,04-26-2022 04:00,ILLEGAL POSSESSION,20309,452
20310,04-26-2022 05:00,TRAFFIC VIOLATION,20310,392
20311,04-26-2022 06:00,SHOPLIFTING,20311,346
20312,04-26-2022 07:00,CYBERCRIME,20312,249
20313,04-26-2022 08:00,HOMICIDE,20313,284
20314,04-26-2022 09:00,EXTORTION,20314,237
20315,04-26-2022 10:00,CYBERCRIME,20315,395
20316,04-26-2022 11:00,FRAUD,20316,443
20317,04-26-2022 12:00,ILLEGAL POSSESSION,20317,435
20318,04-26-2022 13:00,FRAUD,20318,293
20319,04-26-2022 14:00,COUNTERFEITING,20319,113
20320,04-26-2022 15:00,BURGLARY,20320,517
20321,04-26-2022 16:00,VANDALISM,20321,215
20322,04-26-2022 17:00,VANDALISM,20322,375
20323,04-26-2022 18:00,CYBERCRIME,20323,352
20324,04-26-2022 19:00,SHOPLIFTING,20324,481
20325,04-26-2022 20:00,DRUG OFFENSE,20325,241
20326,04-26-2022 21:00,FRAUD,20326,590
20327,04-26-2022 22:00,SEXUAL ASSAULT,20327,556
20328,04-26-2022 23:00,DRUG OFFENSE,20328,574
20329,04-27-2022 00:00,ILLEGAL POSSESSION,20329,132
20330,04-27-2022 01:00,ASSAULT,20330,107
20331,04-27-2022 02:00,CYBERCRIME,20331,581
20332,04-27-2022 03:00,ROBBERY,20332,103
20333,04-27-2022 04:00,TRAFFIC VIOLATION,20333,265
20334,04-27-2022 05:00,DOMESTIC VIOLENCE,20334,571
20335,04-27-2022 06:00,KIDNAPPING,20335,286
20336,04-27-2022 07:00,SHOPLIFTING,20336,592
20337,04-27-2022 08:00,VANDALISM,20337,279
20338,04-27-2022 09:00,SHOPLIFTING,20338,139
20339,04-27-2022 10:00,ARSON,20339,576
20340,04-27-2022 11:00,IDENTITY THEFT,20340,391
20341,04-27-2022 12:00,VANDALISM,20341,343
20342,04-27-2022 13:00,KIDNAPPING,20342,411
20343,04-27-2022 14:00,ASSAULT,20343,321
20344,04-27-2022 15:00,ILLEGAL POSSESSION,20344,284
20345,04-27-2022 16:00,COUNTERFEITING,20345,479
20346,04-27-2022 17:00,SEXUAL ASSAULT,20346,429
20347,04-27-2022 18:00,COUNTERFEITING,20347,444
20348,04-27-2022 19:00,ILLEGAL POSSESSION,20348,377
20349,04-27-2022 20:00,SHOPLIFTING,20349,203
20350,04-27-2022 21:00,SEXUAL ASSAULT,20350,526
20351,04-27-2022 22:00,CYBERCRIME,20351,112
20352,04-27-2022 23:00,ILLEGAL POSSESSION,20352,110
20353,04-28-2022 00:00,ROBBERY,20353,500
20354,04-28-2022 01:00,TRAFFIC VIOLATION,20354,334
20355,04-28-2022 02:00,ILLEGAL POSSESSION,20355,237
20356,04-28-2022 03:00,CYBERCRIME,20356,322
20357,04-28-2022 04:00,VANDALISM,20357,186
20358,04-28-2022 05:00,DOMESTIC VIOLENCE,20358,293
20359,04-28-2022 06:00,PUBLIC INTOXICATION,20359,344
20360,04-28-2022 07:00,FRAUD,20360,445
20361,04-28-2022 08:00,CYBERCRIME,20361,348
20362,04-28-2022 09:00,ILLEGAL POSSESSION,20362,480
20363,04-28-2022 10:00,PUBLIC INTOXICATION,20363,418
20364,04-28-2022 11:00,CYBERCRIME,20364,210
20365,04-28-2022 12:00,SHOPLIFTING,20365,299
20366,04-28-2022 13:00,DRUG OFFENSE,20366,496
20367,04-28-2022 14:00,BURGLARY,20367,158
20368,04-28-2022 15:00,CYBERCRIME,20368,511
20369,04-28-2022 16:00,EXTORTION,20369,461
20370,04-28-2022 17:00,KIDNAPPING,20370,421
20371,04-28-2022 18:00,SEXUAL ASSAULT,20371,372
20372,04-28-2022 19:00,ASSAULT,20372,237
20373,04-28-2022 20:00,KIDNAPPING,20373,107
20374,04-28-2022 21:00,DRUG OFFENSE,20374,472
20375,04-28-2022 22:00,ROBBERY,20375,204
20376,04-28-2022 23:00,VEHICLE - STOLEN,20376,157
20377,04-29-2022 00:00,FRAUD,20377,551
20378,04-29-2022 01:00,HOMICIDE,20378,199
20379,04-29-2022 02:00,VANDALISM,20379,566
20380,04-29-2022 03:00,VANDALISM,20380,388
20381,04-29-2022 04:00,BURGLARY,20381,104
20382,04-29-2022 05:00,HOMICIDE,20382,236
20383,04-29-2022 06:00,DRUG OFFENSE,20383,271
20384,04-29-2022 07:00,EXTORTION,20384,528
20385,04-29-2022 08:00,KIDNAPPING,20385,419
20386,04-29-2022 09:00,SHOPLIFTING,20386,348
20387,04-29-2022 10:00,ARSON,20387,144
20388,04-29-2022 11:00,KIDNAPPING,20388,521
20389,04-29-2022 12:00,ILLEGAL POSSESSION,20389,533
20390,04-29-2022 13:00,ASSAULT,20390,588
20391,04-29-2022 14:00,DOMESTIC VIOLENCE,20391,165
20392,04-29-2022 15:00,DRUG OFFENSE,20392,155
20393,04-29-2022 16:00,FRAUD,20393,372
20394,04-29-2022 17:00,DOMESTIC VIOLENCE,20394,480
20395,04-29-2022 18:00,IDENTITY THEFT,20395,225
20396,04-29-2022 19:00,VEHICLE - STOLEN,20396,328
20397,04-29-2022 20:00,DRUG OFFENSE,20397,412
20398,04-29-2022 21:00,CYBERCRIME,20398,587
20399,04-29-2022 22:00,IDENTITY THEFT,20399,358
20400,04-29-2022 23:00,ILLEGAL POSSESSION,20400,489
20401,04-30-2022 00:00,KIDNAPPING,20401,546
20402,04-30-2022 01:00,DRUG OFFENSE,20402,188
20403,04-30-2022 02:00,VEHICLE - STOLEN,20403,515
20404,04-30-2022 03:00,VANDALISM,20404,317
20405,04-30-2022 04:00,VEHICLE - STOLEN,20405,344
20406,04-30-2022 05:00,FIREARM OFFENSE,20406,353
20407,04-30-2022 06:00,SHOPLIFTING,20407,478
20408,04-30-2022 07:00,TRAFFIC VIOLATION,20408,349
20409,04-30-2022 08:00,COUNTERFEITING,20409,557
20410,04-30-2022 09:00,PUBLIC INTOXICATION,20410,494
20411,04-30-2022 10:00,BURGLARY,20411,515
20412,04-30-2022 11:00,FRAUD,20412,533
20413,04-30-2022 12:00,COUNTERFEITING,20413,455
20414,04-30-2022 13:00,HOMICIDE,20414,387
20415,04-30-2022 14:00,ARSON,20415,419
20416,04-30-2022 15:00,ASSAULT,20416,494
20417,04-30-2022 16:00,FIREARM OFFENSE,20417,451
20418,04-30-2022 17:00,ILLEGAL POSSESSION,20418,145
20419,04-30-2022 18:00,DOMESTIC VIOLENCE,20419,346
20420,04-30-2022 19:00,EXTORTION,20420,502
20421,04-30-2022 20:00,ROBBERY,20421,297
20422,04-30-2022 21:00,IDENTITY THEFT,20422,391
20423,04-30-2022 22:00,SHOPLIFTING,20423,525
20424,04-30-2022 23:00,DRUG OFFENSE,20424,133
20425,05-01-2022 00:00,VEHICLE - STOLEN,20425,400
20426,05-01-2022 01:00,HOMICIDE,20426,462
20427,05-01-2022 02:00,HOMICIDE,20427,392
20428,05-01-2022 03:00,IDENTITY THEFT,20428,564
20429,05-01-2022 04:00,HOMICIDE,20429,482
20430,05-01-2022 05:00,COUNTERFEITING,20430,153
20431,05-01-2022 06:00,VEHICLE - STOLEN,20431,531
20432,05-01-2022 07:00,ASSAULT,20432,457
20433,05-01-2022 08:00,IDENTITY THEFT,20433,164
20434,05-01-2022 09:00,COUNTERFEITING,20434,360
20435,05-01-2022 10:00,ARSON,20435,338
20436,05-01-2022 11:00,BURGLARY,20436,349
20437,05-01-2022 12:00,ASSAULT,20437,519
20438,05-01-2022 13:00,CYBERCRIME,20438,536
20439,05-01-2022 14:00,ROBBERY,20439,538
20440,05-01-2022 15:00,VEHICLE - STOLEN,20440,411
20441,05-01-2022 16:00,IDENTITY THEFT,20441,111
20442,05-01-2022 17:00,ARSON,20442,223
20443,05-01-2022 18:00,IDENTITY THEFT,20443,260
20444,05-01-2022 19:00,BURGLARY,20444,448
20445,05-01-2022 20:00,KIDNAPPING,20445,374
20446,05-01-2022 21:00,PUBLIC INTOXICATION,20446,254
20447,05-01-2022 22:00,PUBLIC INTOXICATION,20447,279
20448,05-01-2022 23:00,IDENTITY THEFT,20448,277
20449,05-02-2022 00:00,HOMICIDE,20449,329
20450,05-02-2022 01:00,FRAUD,20450,214
20451,05-02-2022 02:00,ASSAULT,20451,441
20452,05-02-2022 03:00,DOMESTIC VIOLENCE,20452,342
20453,05-02-2022 04:00,PUBLIC INTOXICATION,20453,375
20454,05-02-2022 05:00,ARSON,20454,140
20455,05-02-2022 06:00,SEXUAL ASSAULT,20455,247
20456,05-02-2022 07:00,IDENTITY THEFT,20456,526
20457,05-02-2022 08:00,DRUG OFFENSE,20457,259
20458,05-02-2022 09:00,DOMESTIC VIOLENCE,20458,130
20459,05-02-2022 10:00,IDENTITY THEFT,20459,230
20460,05-02-2022 11:00,KIDNAPPING,20460,341
20461,05-02-2022 12:00,ILLEGAL POSSESSION,20461,411
20462,05-02-2022 13:00,ROBBERY,20462,458
20463,05-02-2022 14:00,EXTORTION,20463,412
20464,05-02-2022 15:00,IDENTITY THEFT,20464,141
20465,05-02-2022 16:00,IDENTITY THEFT,20465,485
20466,05-02-2022 17:00,HOMICIDE,20466,133
20467,05-02-2022 18:00,BURGLARY,20467,504
20468,05-02-2022 19:00,ILLEGAL POSSESSION,20468,287
20469,05-02-2022 20:00,DOMESTIC VIOLENCE,20469,304
20470,05-02-2022 21:00,ILLEGAL POSSESSION,20470,275
20471,05-02-2022 22:00,KIDNAPPING,20471,581
20472,05-02-2022 23:00,HOMICIDE,20472,551
20473,05-03-2022 00:00,FRAUD,20473,146
20474,05-03-2022 01:00,VANDALISM,20474,483
20475,05-03-2022 02:00,FIREARM OFFENSE,20475,172
20476,05-03-2022 03:00,VEHICLE - STOLEN,20476,210
20477,05-03-2022 04:00,DRUG OFFENSE,20477,563
20478,05-03-2022 05:00,PUBLIC INTOXICATION,20478,329
20479,05-03-2022 06:00,HOMICIDE,20479,324
20480,05-03-2022 07:00,FIREARM OFFENSE,20480,270
20481,05-03-2022 08:00,ROBBERY,20481,315
20482,05-03-2022 09:00,FIREARM OFFENSE,20482,246
20483,05-03-2022 10:00,SEXUAL ASSAULT,20483,505
20484,05-03-2022 11:00,FIREARM OFFENSE,20484,205
20485,05-03-2022 12:00,FRAUD,20485,556
20486,05-03-2022 13:00,EXTORTION,20486,250
20487,05-03-2022 14:00,SEXUAL ASSAULT,20487,103
20488,05-03-2022 15:00,FIREARM OFFENSE,20488,496
20489,05-03-2022 16:00,DRUG OFFENSE,20489,547
20490,05-03-2022 17:00,DOMESTIC VIOLENCE,20490,169
20491,05-03-2022 18:00,BURGLARY,20491,390
20492,05-03-2022 19:00,EXTORTION,20492,241
20493,05-03-2022 20:00,TRAFFIC VIOLATION,20493,197
20494,05-03-2022 21:00,COUNTERFEITING,20494,203
20495,05-03-2022 22:00,DRUG OFFENSE,20495,574
20496,05-03-2022 23:00,SEXUAL ASSAULT,20496,213
20497,05-04-2022 00:00,DOMESTIC VIOLENCE,20497,337
20498,05-04-2022 01:00,VEHICLE - STOLEN,20498,379
20499,05-04-2022 02:00,CYBERCRIME,20499,440
20500,05-04-2022 03:00,TRAFFIC VIOLATION,20500,323
20501,05-04-2022 04:00,FRAUD,20501,195
20502,05-04-2022 05:00,CYBERCRIME,20502,175
20503,05-04-2022 06:00,FRAUD,20503,445
20504,05-04-2022 07:00,BURGLARY,20504,204
20505,05-04-2022 08:00,ILLEGAL POSSESSION,20505,516
20506,05-04-2022 09:00,FRAUD,20506,205
20507,05-04-2022 10:00,TRAFFIC VIOLATION,20507,287
20508,05-04-2022 11:00,DRUG OFFENSE,20508,458
20509,05-04-2022 12:00,KIDNAPPING,20509,586
20510,05-04-2022 13:00,SHOPLIFTING,20510,270
20511,05-04-2022 14:00,ASSAULT,20511,329
20512,05-04-2022 15:00,ROBBERY,20512,588
20513,05-04-2022 16:00,ILLEGAL POSSESSION,20513,515
20514,05-04-2022 17:00,BURGLARY,20514,562
20515,05-04-2022 18:00,FIREARM OFFENSE,20515,488
20516,05-04-2022 19:00,FIREARM OFFENSE,20516,496
20517,05-04-2022 20:00,BURGLARY,20517,233
20518,05-04-2022 21:00,FRAUD,20518,419
20519,05-04-2022 22:00,PUBLIC INTOXICATION,20519,461
20520,05-04-2022 23:00,HOMICIDE,20520,237
20521,05-05-2022 00:00,IDENTITY THEFT,20521,328
20522,05-05-2022 01:00,IDENTITY THEFT,20522,285
20523,05-05-2022 02:00,ROBBERY,20523,155
20524,05-05-2022 03:00,ILLEGAL POSSESSION,20524,465
20525,05-05-2022 04:00,ILLEGAL POSSESSION,20525,568
20526,05-05-2022 05:00,ARSON,20526,415
20527,05-05-2022 06:00,COUNTERFEITING,20527,414
20528,05-05-2022 07:00,VEHICLE - STOLEN,20528,214
20529,05-05-2022 08:00,FIREARM OFFENSE,20529,495
20530,05-05-2022 09:00,KIDNAPPING,20530,537
20531,05-05-2022 10:00,COUNTERFEITING,20531,551
20532,05-05-2022 11:00,KIDNAPPING,20532,328
20533,05-05-2022 12:00,ILLEGAL POSSESSION,20533,595
20534,05-05-2022 13:00,DRUG OFFENSE,20534,418
20535,05-05-2022 14:00,HOMICIDE,20535,200
20536,05-05-2022 15:00,SEXUAL ASSAULT,20536,238
20537,05-05-2022 16:00,ARSON,20537,300
20538,05-05-2022 17:00,EXTORTION,20538,317
20539,05-05-2022 18:00,FIREARM OFFENSE,20539,302
20540,05-05-2022 19:00,KIDNAPPING,20540,534
20541,05-05-2022 20:00,DOMESTIC VIOLENCE,20541,395
20542,05-05-2022 21:00,ILLEGAL POSSESSION,20542,392
20543,05-05-2022 22:00,ARSON,20543,415
20544,05-05-2022 23:00,VANDALISM,20544,558
20545,05-06-2022 00:00,FIREARM OFFENSE,20545,505
20546,05-06-2022 01:00,EXTORTION,20546,176
20547,05-06-2022 02:00,ARSON,20547,125
20548,05-06-2022 03:00,TRAFFIC VIOLATION,20548,308
20549,05-06-2022 04:00,DRUG OFFENSE,20549,240
20550,05-06-2022 05:00,PUBLIC INTOXICATION,20550,456
20551,05-06-2022 06:00,BURGLARY,20551,566
20552,05-06-2022 07:00,PUBLIC INTOXICATION,20552,406
20553,05-06-2022 08:00,FIREARM OFFENSE,20553,459
20554,05-06-2022 09:00,VEHICLE - STOLEN,20554,351
20555,05-06-2022 10:00,IDENTITY THEFT,20555,130
20556,05-06-2022 11:00,BURGLARY,20556,140
20557,05-06-2022 12:00,BURGLARY,20557,403
20558,05-06-2022 13:00,DOMESTIC VIOLENCE,20558,156
20559,05-06-2022 14:00,VANDALISM,20559,308
20560,05-06-2022 15:00,IDENTITY THEFT,20560,406
20561,05-06-2022 16:00,PUBLIC INTOXICATION,20561,242
20562,05-06-2022 17:00,FIREARM OFFENSE,20562,527
20563,05-06-2022 18:00,DRUG OFFENSE,20563,256
20564,05-06-2022 19:00,EXTORTION,20564,304
20565,05-06-2022 20:00,FIREARM OFFENSE,20565,325
20566,05-06-2022 21:00,ILLEGAL POSSESSION,20566,558
20567,05-06-2022 22:00,SEXUAL ASSAULT,20567,208
20568,05-06-2022 23:00,VANDALISM,20568,448
20569,05-07-2022 00:00,ARSON,20569,468
20570,05-07-2022 01:00,HOMICIDE,20570,461
20571,05-07-2022 02:00,IDENTITY THEFT,20571,416
20572,05-07-2022 03:00,DRUG OFFENSE,20572,575
20573,05-07-2022 04:00,DOMESTIC VIOLENCE,20573,399
20574,05-07-2022 05:00,DRUG OFFENSE,20574,415
20575,05-07-2022 06:00,KIDNAPPING,20575,447
20576,05-07-2022 07:00,KIDNAPPING,20576,536
20577,05-07-2022 08:00,ILLEGAL POSSESSION,20577,307
20578,05-07-2022 09:00,ILLEGAL POSSESSION,20578,490
20579,05-07-2022 10:00,DRUG OFFENSE,20579,236
20580,05-07-2022 11:00,ARSON,20580,529
20581,05-07-2022 12:00,HOMICIDE,20581,267
20582,05-07-2022 13:00,FRAUD,20582,182
20583,05-07-2022 14:00,KIDNAPPING,20583,463
20584,05-07-2022 15:00,DRUG OFFENSE,20584,577
20585,05-07-2022 16:00,VEHICLE - STOLEN,20585,274
20586,05-07-2022 17:00,FIREARM OFFENSE,20586,152
20587,05-07-2022 18:00,ASSAULT,20587,574
20588,05-07-2022 19:00,IDENTITY THEFT,20588,240
20589,05-07-2022 20:00,COUNTERFEITING,20589,507
20590,05-07-2022 21:00,EXTORTION,20590,401
20591,05-07-2022 22:00,ASSAULT,20591,212
20592,05-07-2022 23:00,VANDALISM,20592,365
20593,05-08-2022 00:00,EXTORTION,20593,584
20594,05-08-2022 01:00,EXTORTION,20594,109
20595,05-08-2022 02:00,FIREARM OFFENSE,20595,442
20596,05-08-2022 03:00,SHOPLIFTING,20596,102
20597,05-08-2022 04:00,PUBLIC INTOXICATION,20597,144
20598,05-08-2022 05:00,CYBERCRIME,20598,469
20599,05-08-2022 06:00,VEHICLE - STOLEN,20599,475
20600,05-08-2022 07:00,HOMICIDE,20600,223
20601,05-08-2022 08:00,ROBBERY,20601,590
20602,05-08-2022 09:00,ILLEGAL POSSESSION,20602,229
20603,05-08-2022 10:00,DRUG OFFENSE,20603,598
20604,05-08-2022 11:00,SHOPLIFTING,20604,294
20605,05-08-2022 12:00,FIREARM OFFENSE,20605,424
20606,05-08-2022 13:00,FIREARM OFFENSE,20606,580
20607,05-08-2022 14:00,SEXUAL ASSAULT,20607,220
20608,05-08-2022 15:00,DOMESTIC VIOLENCE,20608,188
20609,05-08-2022 16:00,KIDNAPPING,20609,366
20610,05-08-2022 17:00,HOMICIDE,20610,518
20611,05-08-2022 18:00,ARSON,20611,317
20612,05-08-2022 19:00,KIDNAPPING,20612,510
20613,05-08-2022 20:00,ARSON,20613,224
20614,05-08-2022 21:00,KIDNAPPING,20614,552
20615,05-08-2022 22:00,BURGLARY,20615,322
20616,05-08-2022 23:00,DOMESTIC VIOLENCE,20616,538
20617,05-09-2022 00:00,EXTORTION,20617,345
20618,05-09-2022 01:00,VANDALISM,20618,254
20619,05-09-2022 02:00,TRAFFIC VIOLATION,20619,198
20620,05-09-2022 03:00,HOMICIDE,20620,231
20621,05-09-2022 04:00,BURGLARY,20621,317
20622,05-09-2022 05:00,ASSAULT,20622,523
20623,05-09-2022 06:00,DOMESTIC VIOLENCE,20623,464
20624,05-09-2022 07:00,FRAUD,20624,339
20625,05-09-2022 08:00,ILLEGAL POSSESSION,20625,264
20626,05-09-2022 09:00,SHOPLIFTING,20626,343
20627,05-09-2022 10:00,EXTORTION,20627,542
20628,05-09-2022 11:00,EXTORTION,20628,317
20629,05-09-2022 12:00,BURGLARY,20629,239
20630,05-09-2022 13:00,FIREARM OFFENSE,20630,154
20631,05-09-2022 14:00,CYBERCRIME,20631,120
20632,05-09-2022 15:00,SHOPLIFTING,20632,347
20633,05-09-2022 16:00,FRAUD,20633,225
20634,05-09-2022 17:00,KIDNAPPING,20634,340
20635,05-09-2022 18:00,PUBLIC INTOXICATION,20635,166
20636,05-09-2022 19:00,ILLEGAL POSSESSION,20636,581
20637,05-09-2022 20:00,CYBERCRIME,20637,330
20638,05-09-2022 21:00,KIDNAPPING,20638,386
20639,05-09-2022 22:00,DOMESTIC VIOLENCE,20639,457
20640,05-09-2022 23:00,CYBERCRIME,20640,288
20641,05-10-2022 00:00,ARSON,20641,423
20642,05-10-2022 01:00,BURGLARY,20642,584
20643,05-10-2022 02:00,KIDNAPPING,20643,505
20644,05-10-2022 03:00,ASSAULT,20644,109
20645,05-10-2022 04:00,ILLEGAL POSSESSION,20645,519
20646,05-10-2022 05:00,SEXUAL ASSAULT,20646,248
20647,05-10-2022 06:00,SEXUAL ASSAULT,20647,474
20648,05-10-2022 07:00,PUBLIC INTOXICATION,20648,579
20649,05-10-2022 08:00,FRAUD,20649,120
20650,05-10-2022 09:00,BURGLARY,20650,474
20651,05-10-2022 10:00,BURGLARY,20651,183
20652,05-10-2022 11:00,ARSON,20652,522
20653,05-10-2022 12:00,ILLEGAL POSSESSION,20653,442
20654,05-10-2022 13:00,ROBBERY,20654,556
20655,05-10-2022 14:00,EXTORTION,20655,132
20656,05-10-2022 15:00,HOMICIDE,20656,430
20657,05-10-2022 16:00,TRAFFIC VIOLATION,20657,406
20658,05-10-2022 17:00,DOMESTIC VIOLENCE,20658,360
20659,05-10-2022 18:00,VANDALISM,20659,310
20660,05-10-2022 19:00,FRAUD,20660,100
20661,05-10-2022 20:00,VEHICLE - STOLEN,20661,511
20662,05-10-2022 21:00,COUNTERFEITING,20662,182
20663,05-10-2022 22:00,SHOPLIFTING,20663,292
20664,05-10-2022 23:00,COUNTERFEITING,20664,509
20665,05-11-2022 00:00,SHOPLIFTING,20665,433
20666,05-11-2022 01:00,FRAUD,20666,400
20667,05-11-2022 02:00,IDENTITY THEFT,20667,404
20668,05-11-2022 03:00,IDENTITY THEFT,20668,431
20669,05-11-2022 04:00,VEHICLE - STOLEN,20669,246
20670,05-11-2022 05:00,FIREARM OFFENSE,20670,439
20671,05-11-2022 06:00,CYBERCRIME,20671,526
20672,05-11-2022 07:00,COUNTERFEITING,20672,594
20673,05-11-2022 08:00,VEHICLE - STOLEN,20673,168
20674,05-11-2022 09:00,VEHICLE - STOLEN,20674,340
20675,05-11-2022 10:00,COUNTERFEITING,20675,576
20676,05-11-2022 11:00,BURGLARY,20676,223
20677,05-11-2022 12:00,IDENTITY THEFT,20677,431
20678,05-11-2022 13:00,ASSAULT,20678,572
20679,05-11-2022 14:00,PUBLIC INTOXICATION,20679,180
20680,05-11-2022 15:00,COUNTERFEITING,20680,396
20681,05-11-2022 16:00,ROBBERY,20681,513
20682,05-11-2022 17:00,KIDNAPPING,20682,372
20683,05-11-2022 18:00,BURGLARY,20683,134
20684,05-11-2022 19:00,BURGLARY,20684,490
20685,05-11-2022 20:00,ROBBERY,20685,177
20686,05-11-2022 21:00,FIREARM OFFENSE,20686,333
20687,05-11-2022 22:00,PUBLIC INTOXICATION,20687,455
20688,05-11-2022 23:00,IDENTITY THEFT,20688,501
20689,05-12-2022 00:00,BURGLARY,20689,227
20690,05-12-2022 01:00,EXTORTION,20690,343
20691,05-12-2022 02:00,ASSAULT,20691,489
20692,05-12-2022 03:00,ARSON,20692,101
20693,05-12-2022 04:00,KIDNAPPING,20693,367
20694,05-12-2022 05:00,DOMESTIC VIOLENCE,20694,197
20695,05-12-2022 06:00,ARSON,20695,394
20696,05-12-2022 07:00,VEHICLE - STOLEN,20696,205
20697,05-12-2022 08:00,KIDNAPPING,20697,382
20698,05-12-2022 09:00,VANDALISM,20698,540
20699,05-12-2022 10:00,BURGLARY,20699,564
20700,05-12-2022 11:00,EXTORTION,20700,162
20701,05-12-2022 12:00,DOMESTIC VIOLENCE,20701,380
20702,05-12-2022 13:00,VANDALISM,20702,308
20703,05-12-2022 14:00,SEXUAL ASSAULT,20703,257
20704,05-12-2022 15:00,DOMESTIC VIOLENCE,20704,508
20705,05-12-2022 16:00,CYBERCRIME,20705,166
20706,05-12-2022 17:00,CYBERCRIME,20706,548
20707,05-12-2022 18:00,BURGLARY,20707,296
20708,05-12-2022 19:00,HOMICIDE,20708,330
20709,05-12-2022 20:00,ARSON,20709,522
20710,05-12-2022 21:00,DRUG OFFENSE,20710,279
20711,05-12-2022 22:00,VANDALISM,20711,418
20712,05-12-2022 23:00,PUBLIC INTOXICATION,20712,187
20713,05-13-2022 00:00,ILLEGAL POSSESSION,20713,555
20714,05-13-2022 01:00,ILLEGAL POSSESSION,20714,538
20715,05-13-2022 02:00,VEHICLE - STOLEN,20715,235
20716,05-13-2022 03:00,HOMICIDE,20716,496
20717,05-13-2022 04:00,SHOPLIFTING,20717,297
20718,05-13-2022 05:00,FRAUD,20718,365
20719,05-13-2022 06:00,TRAFFIC VIOLATION,20719,360
20720,05-13-2022 07:00,VEHICLE - STOLEN,20720,596
20721,05-13-2022 08:00,VEHICLE - STOLEN,20721,346
20722,05-13-2022 09:00,IDENTITY THEFT,20722,537
20723,05-13-2022 10:00,FIREARM OFFENSE,20723,332
20724,05-13-2022 11:00,ASSAULT,20724,586
20725,05-13-2022 12:00,ARSON,20725,143
20726,05-13-2022 13:00,KIDNAPPING,20726,125
20727,05-13-2022 14:00,PUBLIC INTOXICATION,20727,576
20728,05-13-2022 15:00,ARSON,20728,321
20729,05-13-2022 16:00,BURGLARY,20729,330
20730,05-13-2022 17:00,EXTORTION,20730,549
20731,05-13-2022 18:00,FIREARM OFFENSE,20731,586
20732,05-13-2022 19:00,EXTORTION,20732,424
20733,05-13-2022 20:00,TRAFFIC VIOLATION,20733,590
20734,05-13-2022 21:00,FIREARM OFFENSE,20734,384
20735,05-13-2022 22:00,COUNTERFEITING,20735,312
20736,05-13-2022 23:00,ASSAULT,20736,339
20737,05-14-2022 00:00,SEXUAL ASSAULT,20737,155
20738,05-14-2022 01:00,PUBLIC INTOXICATION,20738,511
20739,05-14-2022 02:00,TRAFFIC VIOLATION,20739,167
20740,05-14-2022 03:00,SHOPLIFTING,20740,268
