FIR_Suspects_ID,FIR_ID,Suspect_ID,Reason_For_Suspicion,Date_Linked
14189,19060,10843,Suspicious behaviour reported,2022-06-21
14190,19060,11994,Phone call records,2021-05-07
14191,11367,28373,Suspicious behaviour reported,2020-01-09
14192,12037,14143,Prior criminal record,2020-12-18
14193,32836,3997,CCTV footage,2020-06-15
14194,36823,22656,Suspicious behaviour reported,2022-10-10
14195,36823,1640,CCTV footage,2020-03-27
14196,35402,11151,Seen near crime scene,2022-07-27
14197,27492,996,Suspicious behaviour reported,2023-06-18
14198,35073,21290,Suspicious behaviour reported,2019-04-24
14199,5676,27997,CCTV footage,2021-08-10
14200,35302,2938,CCTV footage,2022-05-11
14201,9022,31558,Seen near crime scene,2019-07-31
14202,29985,21852,Seen near crime scene,2021-10-30
14203,17941,10586,Prior criminal record,2022-03-13
14204,18758,23226,Suspicious behaviour reported,2020-02-09
14205,25049,25582,Suspicious behaviour reported,2021-03-18
14206,26093,23818,Prior criminal record,2019-11-19
14207,26366,892,CCTV footage,2022-02-25
14208,37428,16122,CCTV footage,2022-01-25
14209,10430,18204,Seen near crime scene,2019-06-27
14210,10430,29739,CCTV footage,2020-07-26
14211,8773,21491,Witness testimony,2022-12-07
14212,5435,6801,Suspicious behaviour reported,2022-04-17
14213,23405,8465,CCTV footage,2022-08-25
14214,4258,27997,Witness testimony,2022-11-13
14215,4258,19157,Prior criminal record,2021-06-14
14216,9367,17130,Phone call records,2019-02-12
14217,11194,8271,CCTV footage,2019-01-25
14218,11194,31820,Seen near crime scene,2019-10-18
14219,14717,25050,Phone call records,2023-03-15
14220,28997,16273,Suspicious behaviour reported,2021-01-31
14221,33515,2051,CCTV footage,2022-04-15
14222,35797,24176,Seen near crime scene,2022-09-12
14223,30630,21138,Prior criminal record,2021-12-23
14224,17602,4185,Seen near crime scene,2023-02-25
14225,36414,3373,CCTV footage,2021-11-05
14226,14876,26329,CCTV footage,2019-08-05
14227,14267,30018,Suspicious behaviour reported,2019-08-31
14228,14267,29629,Prior criminal record,2020-11-22
14229,34661,18494,Suspicious behaviour reported,2023-08-15
14230,1102,1203,CCTV footage,2022-12-01
14231,13810,14045,Witness testimony,2023-07-30
14232,7222,23350,Prior criminal record,2020-03-06
14233,38303,12272,Suspicious behaviour reported,2019-11-18
14234,25324,8082,Witness testimony,2023-08-23
14235,10682,7463,Phone call records,2020-09-20
14236,10682,22044,Witness testimony,2021-01-15
14237,7623,1050,Seen near crime scene,2019-06-24
14238,13730,2282,CCTV footage,2021-07-05
14239,2098,5910,Phone call records,2022-04-19
14240,39589,22013,Seen near crime scene,2020-12-12
14241,39882,17727,Seen near crime scene,2021-07-05
14242,29655,15117,Suspicious behaviour reported,2020-09-02
14243,4039,10576,Seen near crime scene,2022-07-17
14244,14922,27394,Seen near crime scene,2022-06-26
14245,24953,10700,Prior criminal record,2021-01-31
14246,7067,10068,Prior criminal record,2023-01-16
14247,7067,23604,Prior criminal record,2021-07-22
14248,2514,4656,CCTV footage,2021-12-22
14249,2514,579,Witness testimony,2020-04-29
14250,34690,15614,CCTV footage,2019-09-25
14251,9424,22844,Seen near crime scene,2023-12-29
14252,13198,29183,CCTV footage,2021-08-27
14253,2268,8634,Phone call records,2022-08-26
14254,16907,6372,Suspicious behaviour reported,2021-09-28
14255,31995,11307,Seen near crime scene,2020-08-27
14256,14450,16494,Witness testimony,2019-09-12
14257,23139,873,Prior criminal record,2020-04-01
14258,17546,10697,Prior criminal record,2021-08-23
14259,29061,19853,Witness testimony,2020-02-08
14260,19363,30273,Suspicious behaviour reported,2020-06-13
14261,24992,29811,Prior criminal record,2023-09-26
14262,24992,31146,Suspicious behaviour reported,2022-10-09
14263,8016,14267,Seen near crime scene,2019-04-21
14264,34065,1896,Suspicious behaviour reported,2020-05-29
14265,1477,23644,Suspicious behaviour reported,2022-08-13
14266,24329,7334,Phone call records,2021-11-29
14267,24329,28329,Suspicious behaviour reported,2023-08-19
14268,37395,8674,Prior criminal record,2021-12-29
14269,21597,22565,Suspicious behaviour reported,2022-05-29
14270,876,21558,Witness testimony,2020-01-15
14271,21917,20859,Phone call records,2022-05-28
14272,21917,19159,Seen near crime scene,2020-10-04
14273,7874,7359,Phone call records,2019-04-22
14274,2849,14903,Phone call records,2020-03-19
14275,21511,2781,CCTV footage,2019-10-30
14276,32419,304,CCTV footage,2020-07-22
14277,32419,12217,CCTV footage,2020-11-24
14278,17384,15474,Seen near crime scene,2021-07-01
14279,32178,3619,Phone call records,2023-10-30
14280,32178,19417,Prior criminal record,2021-07-17
14281,37192,6928,Phone call records,2020-07-13
14282,16581,5280,Suspicious behaviour reported,2022-05-11
14283,23721,29949,Phone call records,2019-05-28
14284,28559,28222,CCTV footage,2021-11-02
14285,38034,6673,Phone call records,2023-09-20
14286,6423,2284,Phone call records,2023-05-24
14287,28066,12256,CCTV footage,2019-10-12
14288,13002,22240,Suspicious behaviour reported,2022-03-16
14289,24931,1650,Prior criminal record,2021-02-09
14290,6596,3392,Prior criminal record,2023-06-30
14291,22643,25537,Witness testimony,2021-04-27
14292,22643,5345,Prior criminal record,2020-10-25
14293,26768,21814,Witness testimony,2019-09-08
14294,33870,4911,Prior criminal record,2021-11-17
14295,33870,8436,CCTV footage,2022-11-05
14296,7033,11404,Phone call records,2022-01-19
14297,7033,31768,Seen near crime scene,2022-12-23
14298,357,16818,Suspicious behaviour reported,2021-05-21
14299,357,16964,Phone call records,2023-07-18
14300,32128,9850,Witness testimony,2023-04-16
14301,9608,24746,Phone call records,2023-01-01
14302,33054,14947,Prior criminal record,2022-07-13
14303,24141,26553,Phone call records,2020-01-04
14304,38160,30176,Witness testimony,2023-12-05
14305,38160,25615,Phone call records,2022-07-19
14306,37714,8527,Witness testimony,2020-05-09
14307,7390,31721,Suspicious behaviour reported,2023-10-12
14308,7390,14403,CCTV footage,2021-12-10
14309,6585,4354,Phone call records,2023-09-19
14310,10639,13415,Suspicious behaviour reported,2022-11-13
14311,5067,25153,Prior criminal record,2019-10-19
14312,9942,28677,Phone call records,2021-07-01
14313,30233,23876,Seen near crime scene,2022-10-17
14314,19612,23291,Seen near crime scene,2021-08-01
14315,27737,24145,Prior criminal record,2020-09-15
14316,20960,23510,Prior criminal record,2019-03-14
14317,36629,19043,Suspicious behaviour reported,2021-03-06
14318,8801,799,Witness testimony,2023-07-24
14319,31115,31604,Seen near crime scene,2021-09-27
14320,31115,8476,Seen near crime scene,2021-01-05
14321,34297,8206,Witness testimony,2019-07-25
14322,26953,28088,Witness testimony,2021-07-27
14323,26953,6668,Phone call records,2020-07-10
14324,23689,3626,Witness testimony,2021-05-28
14325,11768,31817,Prior criminal record,2021-07-27
14326,11768,23854,Prior criminal record,2021-12-14
14327,14888,3613,Suspicious behaviour reported,2020-03-16
14328,3908,2352,Phone call records,2023-07-28
14329,3908,16232,Seen near crime scene,2022-09-15
14330,27326,15803,Prior criminal record,2020-02-01
14331,22860,6523,Witness testimony,2020-05-03
14332,22860,28480,CCTV footage,2021-06-17
14333,38348,17719,Suspicious behaviour reported,2019-07-16
14334,14908,31400,Prior criminal record,2021-01-29
14335,33347,9993,Suspicious behaviour reported,2019-07-23
14336,32887,20086,Prior criminal record,2023-12-31
14337,17795,24590,Witness testimony,2023-02-12
14338,17795,28945,Phone call records,2023-08-23
14339,4809,16563,Suspicious behaviour reported,2023-02-07
14340,5867,28855,Phone call records,2022-09-05
14341,4741,16134,Witness testimony,2023-09-01
14342,23122,7576,CCTV footage,2022-02-28
14343,5099,12392,Witness testimony,2022-04-07
14344,37856,28114,Prior criminal record,2020-01-25
14345,19973,5566,Phone call records,2022-04-06
14346,38823,11846,Suspicious behaviour reported,2021-07-12
14347,21736,3249,Suspicious behaviour reported,2021-12-19
14348,5368,24228,Prior criminal record,2023-03-08
14349,5368,17729,Prior criminal record,2019-11-15
14350,13075,24315,Witness testimony,2019-07-16
14351,18554,6924,Suspicious behaviour reported,2021-08-08
14352,36780,6005,Prior criminal record,2021-06-25
14353,24745,16629,Witness testimony,2022-05-31
14354,24745,31771,Phone call records,2019-12-22
14355,27732,29697,Suspicious behaviour reported,2023-02-17
14356,37917,22426,Phone call records,2022-11-04
14357,30971,7649,Witness testimony,2022-03-10
14358,30971,14364,Phone call records,2022-06-27
14359,3500,6409,CCTV footage,2021-12-14
14360,9328,20665,Prior criminal record,2022-04-08
14361,255,16562,Phone call records,2021-05-03
14362,22325,16377,Witness testimony,2019-09-01
14363,36209,8882,CCTV footage,2022-02-22
14364,36209,4327,Phone call records,2022-10-10
14365,19008,12696,Phone call records,2019-09-28
14366,18359,7110,CCTV footage,2020-02-02
14367,33288,5928,Suspicious behaviour reported,2021-10-06
14368,24253,27253,Seen near crime scene,2020-11-02
14369,24253,7313,Suspicious behaviour reported,2019-05-04
14370,16194,20271,Phone call records,2019-12-05
14371,32360,20810,Suspicious behaviour reported,2023-08-14
14372,25510,19211,Phone call records,2022-05-15
14373,28647,20193,Suspicious behaviour reported,2021-09-25
14374,8375,10237,Suspicious behaviour reported,2023-01-02
14375,8375,8238,Seen near crime scene,2020-01-01
14376,3018,5030,Phone call records,2022-07-03
14377,100,12649,Suspicious behaviour reported,2023-06-16
14378,21285,15145,Witness testimony,2020-03-12
14379,3089,20895,Prior criminal record,2020-08-29
14380,3089,29067,Witness testimony,2019-04-13
14381,26289,22112,Phone call records,2023-03-17
14382,35587,8373,Seen near crime scene,2022-08-29
14383,35587,20139,Prior criminal record,2020-07-22
14384,12133,4275,Seen near crime scene,2019-01-19
14385,3117,15666,Witness testimony,2023-03-16
14386,8149,28625,CCTV footage,2021-07-03
14387,26545,29575,Prior criminal record,2021-01-30
14388,32007,31666,Suspicious behaviour reported,2020-10-10
14389,32414,25945,Phone call records,2019-12-26
14390,14287,7338,Prior criminal record,2019-12-28
14391,4678,5226,Seen near crime scene,2020-11-03
14392,25128,15326,Suspicious behaviour reported,2021-11-01
14393,5541,23570,CCTV footage,2020-05-20
14394,5541,23391,CCTV footage,2023-02-04
14395,1790,9159,CCTV footage,2020-09-22
14396,14596,7655,Phone call records,2021-05-23
14397,14596,24843,Prior criminal record,2023-09-27
14398,31602,4042,Phone call records,2022-05-22
14399,3137,30713,Seen near crime scene,2019-11-21
14400,10572,17949,CCTV footage,2020-08-04
14401,8011,14011,Phone call records,2023-07-14
14402,9132,18793,Seen near crime scene,2019-12-04
14403,708,12718,Witness testimony,2022-03-28
14404,7038,12300,Suspicious behaviour reported,2023-07-08
14405,26424,23180,Seen near crime scene,2022-08-30
14406,35883,27332,Witness testimony,2020-02-21
14407,4267,174,CCTV footage,2020-02-04
14408,18668,26339,Witness testimony,2021-12-22
14409,18668,5724,Prior criminal record,2021-09-17
14410,29901,3307,Phone call records,2022-05-02
14411,28085,2269,Witness testimony,2021-01-20
14412,23785,26938,Phone call records,2021-02-15
14413,23792,7995,Witness testimony,2023-11-19
14414,23792,10697,CCTV footage,2022-10-01
14415,35910,2934,Phone call records,2019-11-28
14416,35910,10318,Witness testimony,2019-11-15
14417,608,11656,Prior criminal record,2021-05-17
14418,16107,15138,Prior criminal record,2021-03-20
14419,29065,13009,Seen near crime scene,2022-01-18
14420,12140,7862,Suspicious behaviour reported,2022-08-12
14421,52,31721,CCTV footage,2019-06-14
14422,30668,12669,Seen near crime scene,2019-04-03
14423,8903,6689,Suspicious behaviour reported,2019-07-19
14424,1598,6367,CCTV footage,2020-05-27
14425,8846,9420,Prior criminal record,2023-02-20
14426,8846,61,Prior criminal record,2022-01-04
14427,13719,4365,Seen near crime scene,2021-09-24
14428,13719,9314,Suspicious behaviour reported,2022-06-30
14429,16299,20631,Phone call records,2019-07-27
14430,26877,11816,Seen near crime scene,2022-07-22
14431,31253,22872,Witness testimony,2020-01-20
14432,15974,12648,CCTV footage,2022-03-10
14433,15974,18108,CCTV footage,2021-01-30
14434,1174,29344,Prior criminal record,2022-04-23
14435,30782,26405,Phone call records,2023-04-02
14436,16458,27817,Prior criminal record,2022-10-23
14437,13654,24620,Prior criminal record,2020-01-20
14438,13654,15445,Suspicious behaviour reported,2020-04-29
14439,2989,30967,Suspicious behaviour reported,2019-03-14
14440,19193,12555,Suspicious behaviour reported,2021-10-21
14441,25637,14705,CCTV footage,2019-08-28
14442,25637,28610,Prior criminal record,2020-01-06
14443,11755,2704,CCTV footage,2019-12-17
14444,11755,10436,Witness testimony,2020-05-25
14445,32435,14221,Witness testimony,2019-11-01
14446,27849,17978,Witness testimony,2021-11-06
14447,19120,21069,Witness testimony,2021-12-30
14448,19120,9631,Witness testimony,2022-02-05
14449,30219,24483,Prior criminal record,2022-01-31
14450,38954,7668,CCTV footage,2020-05-05
14451,26691,31804,CCTV footage,2019-01-16
14452,31463,29519,Seen near crime scene,2023-11-19
14453,31463,21754,Witness testimony,2023-09-02
14454,23993,11440,Prior criminal record,2022-09-24
14455,7541,17845,Prior criminal record,2019-03-11
14456,16016,31611,Phone call records,2021-09-11
14457,16016,4568,Phone call records,2021-02-17
14458,34059,28652,Seen near crime scene,2023-11-15
14459,2002,8056,Phone call records,2023-05-19
14460,14129,20156,Seen near crime scene,2019-10-02
14461,14129,28865,Witness testimony,2021-09-11
14462,846,16094,Witness testimony,2020-02-05
14463,8552,30706,Witness testimony,2020-01-09
14464,11249,8608,Prior criminal record,2022-05-16
14465,11321,19578,Prior criminal record,2019-04-06
14466,18413,6901,Suspicious behaviour reported,2019-06-08
14467,13192,10372,Witness testimony,2022-12-26
14468,23853,690,Prior criminal record,2021-04-17
14469,23853,24346,Seen near crime scene,2021-07-12
14470,6929,20096,CCTV footage,2020-10-14
14471,6929,18594,Suspicious behaviour reported,2021-01-07
14472,13101,29128,Seen near crime scene,2020-01-21
14473,13101,28981,Suspicious behaviour reported,2019-11-28
14474,15523,5282,Seen near crime scene,2019-09-18
14475,28094,16694,CCTV footage,2022-09-02
14476,5411,6805,CCTV footage,2020-02-15
14477,20455,3556,Witness testimony,2020-04-19
14478,31281,13017,Phone call records,2023-11-01
14479,2136,16496,Phone call records,2022-06-14
14480,29141,7405,Suspicious behaviour reported,2020-06-25
14481,28354,3782,Seen near crime scene,2022-01-03
14482,35336,11191,Witness testimony,2022-12-28
14483,22930,29348,Seen near crime scene,2023-09-30
14484,10043,29740,Phone call records,2021-04-22
14485,10043,10463,CCTV footage,2020-12-18
14486,643,3480,Phone call records,2021-01-20
14487,643,23848,Suspicious behaviour reported,2022-06-02
14488,2101,28379,Prior criminal record,2022-01-03
14489,24233,15654,CCTV footage,2020-05-05
14490,28944,3338,Prior criminal record,2021-03-18
14491,28944,23217,Phone call records,2022-10-26
14492,3418,8394,CCTV footage,2021-02-06
14493,7942,18531,CCTV footage,2022-04-03
14494,7942,20831,Phone call records,2023-07-06
14495,9097,6836,CCTV footage,2023-06-11
14496,9097,11696,Suspicious behaviour reported,2023-12-08
14497,11872,25544,CCTV footage,2021-04-11
14498,6425,15989,Prior criminal record,2021-04-07
14499,15502,31824,Suspicious behaviour reported,2021-02-13
14500,11328,6456,Prior criminal record,2020-09-08
14501,11328,28942,CCTV footage,2022-05-24
14502,38495,22024,CCTV footage,2022-01-01
14503,10143,14759,CCTV footage,2021-10-20
14504,10143,18888,Seen near crime scene,2020-04-03
14505,34753,20778,Suspicious behaviour reported,2021-08-18
14506,7965,24064,CCTV footage,2023-09-05
14507,25832,11829,Prior criminal record,2021-05-14
14508,17593,13515,Witness testimony,2019-07-01
14509,17593,22635,Witness testimony,2023-03-06
14510,7188,4245,Prior criminal record,2023-05-05
14511,318,29726,Suspicious behaviour reported,2021-07-31
14512,20474,13474,Prior criminal record,2021-10-18
14513,33236,23961,Prior criminal record,2020-02-07
14514,33236,1357,Witness testimony,2021-04-10
14515,9789,24683,CCTV footage,2022-10-22
14516,9789,3277,Suspicious behaviour reported,2021-08-16
14517,5235,3927,Witness testimony,2021-12-14
14518,31491,6943,Suspicious behaviour reported,2021-04-14
14519,31491,13195,Seen near crime scene,2023-06-06
14520,4866,26094,Phone call records,2022-02-19
14521,22051,23772,Phone call records,2023-02-26
14522,16704,6823,Phone call records,2019-12-02
14523,16704,5123,Suspicious behaviour reported,2023-04-14
14524,13387,6257,Phone call records,2019-08-18
14525,5928,22030,Prior criminal record,2019-05-03
14526,9679,28016,CCTV footage,2020-06-08
14527,855,25761,Witness testimony,2020-06-01
14528,10074,31191,Witness testimony,2019-04-03
14529,3351,13279,Witness testimony,2019-05-31
