Log_ID,Table_Name,Operation,Changed_By,Changed_At,Old_Data,New_Data
2723,FIR_Accused,INSERT,70,2020-09-03 10:05:39,{},"{""Status"": ""Closed""}"
2724,FIR,INSERT,95,2022-08-15 15:12:28,{},"{""Status"": ""Under Investigation""}"
2725,FIR_Accused,INSERT,113,2019-11-14 15:13:18,{},"{""Status"": ""Under Investigation""}"
2726,Accused,INSERT,119,2019-12-28 19:09:53,{},"{""Status"": ""Closed""}"
2727,FIR_Accused,INSERT,7,2019-01-28 06:19:30,{},"{""Status"": ""Under Investigation""}"
2728,Evidence,INSERT,223,2023-09-07 10:38:03,{},"{""Status"": ""Closed""}"
2729,FIR,INSERT,23,2020-06-13 13:58:14,{},"{""Status"": ""Closed""}"
2730,FIR,UPDATE,264,2021-08-18 18:32:35,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
2731,FIR,UPDATE,155,2021-05-07 01:51:14,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
2732,Evidence,INSERT,245,2023-12-18 19:40:16,{},"{""Status"": ""Closed""}"
2733,FIR,UPDATE,101,2021-01-26 02:31:41,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
2734,Accused,INSERT,30,2021-02-01 01:34:48,{},"{""Status"": ""Under Investigation""}"
2735,Complaint,INSERT,259,2021-02-17 23:04:25,{},"{""Status"": ""Closed""}"
2736,FIR_Accused,INSERT,214,2023-12-02 18:35:25,{},"{""Status"": ""Under Investigation""}"
2737,Case_Status,UPDATE,12,2023-10-05 21:15:54,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
2738,Suspects,INSERT,4,2019-11-23 14:23:25,{},"{""Status"": ""Under Investigation""}"
2739,Suspects,INSERT,129,2021-05-29 02:36:33,{},"{""Status"": ""Under Investigation""}"
2740,FIR,INSERT,11,2019-07-21 05:55:59,{},"{""Status"": ""Under Investigation""}"
2741,FIR,INSERT,248,2023-11-01 05:53:27,{},"{""Status"": ""Under Investigation""}"
2742,Case_Status,UPDATE,106,2019-08-24 04:07:20,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
2743,Accused,INSERT,245,2023-01-14 07:57:08,{},"{""Status"": ""Under Investigation""}"
2744,Complaint,INSERT,116,2023-10-03 02:07:41,{},"{""Status"": ""Closed""}"
2745,FIR,UPDATE,198,2019-06-29 03:23:05,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
2746,Evidence,INSERT,275,2020-04-29 13:42:24,{},"{""Status"": ""Closed""}"
2747,Complaint,INSERT,208,2020-05-27 21:56:24,{},"{""Status"": ""Closed""}"
2748,Accused,INSERT,123,2020-05-15 08:30:15,{},"{""Status"": ""Under Investigation""}"
2749,Complaint,INSERT,242,2021-12-06 03:45:27,{},"{""Status"": ""Closed""}"
2750,Complaint,INSERT,253,2021-11-24 16:14:01,{},"{""Status"": ""Closed""}"
2751,FIR,UPDATE,267,2023-05-20 16:45:00,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
2752,FIR,UPDATE,166,2020-09-09 15:22:07,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
2753,FIR,INSERT,178,2019-10-05 20:02:08,{},"{""Status"": ""Closed""}"
2754,Accused,INSERT,269,2019-08-11 17:12:58,{},"{""Status"": ""Under Investigation""}"
2755,Accused,INSERT,116,2022-05-13 09:04:19,{},"{""Status"": ""Under Investigation""}"
2756,Complaint,INSERT,80,2023-04-02 22:56:23,{},"{""Status"": ""Closed""}"
2757,FIR,INSERT,119,2023-10-27 22:24:31,{},"{""Status"": ""Closed""}"
2758,Suspects,INSERT,35,2021-11-02 16:21:13,{},"{""Status"": ""Under Investigation""}"
2759,Case_Status,UPDATE,71,2020-07-04 14:02:47,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
2760,FIR,UPDATE,182,2021-04-09 17:37:28,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
2761,Suspects,INSERT,30,2019-05-14 02:14:14,{},"{""Status"": ""Under Investigation""}"
2762,Suspects,INSERT,177,2019-08-26 12:13:42,{},"{""Status"": ""Under Investigation""}"
2763,Accused,INSERT,15,2020-05-24 03:34:48,{},"{""Status"": ""Closed""}"
2764,Case_Status,UPDATE,3,2022-11-19 11:01:47,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
2765,Accused,INSERT,97,2019-10-18 13:59:54,{},"{""Status"": ""Under Investigation""}"
2766,Suspects,INSERT,266,2019-02-27 20:33:24,{},"{""Status"": ""Under Investigation""}"
2767,Complaint,INSERT,101,2023-03-04 06:01:19,{},"{""Status"": ""Under Investigation""}"
2768,Complaint,INSERT,231,2019-09-03 15:01:41,{},"{""Status"": ""Closed""}"
2769,FIR,INSERT,33,2019-01-05 22:59:09,{},"{""Status"": ""Closed""}"
2770,Case_Status,UPDATE,163,2020-08-27 18:37:43,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
2771,FIR,UPDATE,95,2023-09-19 20:34:58,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
2772,FIR,INSERT,55,2023-05-25 17:23:21,{},"{""Status"": ""Closed""}"
2773,Suspects,INSERT,158,2023-04-14 04:53:16,{},"{""Status"": ""Closed""}"
2774,Case_Status,UPDATE,216,2020-01-01 18:19:26,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
2775,Evidence,INSERT,29,2021-08-16 19:01:28,{},"{""Status"": ""Closed""}"
2776,Complaint,INSERT,40,2022-03-02 08:24:32,{},"{""Status"": ""Under Investigation""}"
2777,FIR_Accused,INSERT,194,2020-10-22 17:03:41,{},"{""Status"": ""Closed""}"
2778,FIR,INSERT,32,2019-04-20 00:29:39,{},"{""Status"": ""Under Investigation""}"
2779,Case_Status,UPDATE,171,2019-09-11 18:10:40,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
2780,FIR_Accused,INSERT,122,2019-04-12 03:23:09,{},"{""Status"": ""Closed""}"
2781,Complaint,INSERT,89,2020-06-12 22:47:11,{},"{""Status"": ""Closed""}"
2782,FIR,INSERT,66,2020-10-02 21:50:42,{},"{""Status"": ""Under Investigation""}"
2783,FIR,INSERT,163,2020-10-28 07:43:43,{},"{""Status"": ""Closed""}"
2784,Evidence,INSERT,142,2019-09-29 19:55:30,{},"{""Status"": ""Closed""}"
2785,FIR,UPDATE,191,2022-09-16 20:25:30,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
2786,FIR,UPDATE,32,2022-01-21 15:26:33,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
2787,Complaint,INSERT,105,2019-09-20 04:20:06,{},"{""Status"": ""Closed""}"
2788,Case_Status,UPDATE,136,2023-04-04 03:26:21,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
2789,Complaint,INSERT,24,2020-08-17 18:26:32,{},"{""Status"": ""Closed""}"
2790,Case_Status,UPDATE,15,2019-03-17 10:00:15,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
2791,FIR,INSERT,190,2023-06-02 04:27:15,{},"{""Status"": ""Closed""}"
2792,FIR_Accused,INSERT,228,2020-12-28 12:51:05,{},"{""Status"": ""Under Investigation""}"
2793,FIR_Accused,INSERT,156,2021-05-25 14:07:05,{},"{""Status"": ""Closed""}"
2794,Accused,INSERT,228,2021-11-26 10:44:51,{},"{""Status"": ""Closed""}"
2795,FIR,UPDATE,253,2021-07-08 13:20:30,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
2796,Complaint,INSERT,55,2019-04-12 04:38:29,{},"{""Status"": ""Closed""}"
2797,Evidence,INSERT,136,2023-11-29 16:56:59,{},"{""Status"": ""Under Investigation""}"
2798,Accused,INSERT,81,2023-10-05 19:26:20,{},"{""Status"": ""Closed""}"
2799,FIR,UPDATE,22,2019-04-03 23:28:53,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
2800,Suspects,INSERT,219,2022-04-14 19:39:20,{},"{""Status"": ""Closed""}"
2801,Suspects,INSERT,243,2021-02-12 21:45:04,{},"{""Status"": ""Closed""}"
2802,FIR_Accused,INSERT,142,2022-03-01 09:07:06,{},"{""Status"": ""Under Investigation""}"
2803,Accused,INSERT,86,2019-02-08 19:17:48,{},"{""Status"": ""Closed""}"
2804,Accused,INSERT,267,2019-04-05 15:23:23,{},"{""Status"": ""Closed""}"
2805,Suspects,INSERT,167,2019-07-14 18:39:04,{},"{""Status"": ""Closed""}"
2806,Accused,INSERT,234,2020-10-25 19:58:40,{},"{""Status"": ""Closed""}"
2807,FIR,INSERT,32,2021-05-27 08:53:05,{},"{""Status"": ""Closed""}"
2808,FIR,UPDATE,132,2021-01-13 05:20:46,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
2809,Evidence,INSERT,11,2021-05-26 03:53:01,{},"{""Status"": ""Closed""}"
2810,Evidence,INSERT,98,2019-10-26 20:54:45,{},"{""Status"": ""Under Investigation""}"
2811,Complaint,INSERT,255,2021-07-02 07:41:20,{},"{""Status"": ""Under Investigation""}"
2812,Case_Status,UPDATE,30,2023-01-15 02:23:09,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
2813,Accused,INSERT,183,2022-10-19 12:24:19,{},"{""Status"": ""Under Investigation""}"
2814,Evidence,INSERT,10,2022-01-23 21:16:54,{},"{""Status"": ""Closed""}"
2815,FIR_Accused,INSERT,147,2019-09-01 19:47:18,{},"{""Status"": ""Under Investigation""}"
2816,FIR,UPDATE,138,2022-12-30 09:14:09,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
2817,Suspects,INSERT,52,2019-04-16 01:38:54,{},"{""Status"": ""Under Investigation""}"
2818,FIR,UPDATE,44,2019-08-12 21:14:07,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
2819,Complaint,INSERT,246,2022-07-05 15:10:38,{},"{""Status"": ""Under Investigation""}"
2820,Complaint,INSERT,238,2023-12-17 22:57:05,{},"{""Status"": ""Under Investigation""}"
2821,Accused,INSERT,123,2021-08-16 00:51:03,{},"{""Status"": ""Under Investigation""}"
2822,Accused,INSERT,220,2023-06-20 02:05:22,{},"{""Status"": ""Closed""}"
2823,Case_Status,UPDATE,215,2019-11-03 22:36:25,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
2824,Accused,INSERT,189,2019-07-27 04:03:19,{},"{""Status"": ""Closed""}"
2825,Case_Status,UPDATE,266,2020-07-08 06:09:52,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
2826,Case_Status,UPDATE,224,2023-12-20 03:31:35,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
2827,FIR_Accused,INSERT,254,2020-04-08 19:46:17,{},"{""Status"": ""Closed""}"
2828,Accused,INSERT,156,2019-11-25 11:49:52,{},"{""Status"": ""Under Investigation""}"
2829,FIR,INSERT,70,2021-08-14 20:32:59,{},"{""Status"": ""Closed""}"
2830,Complaint,INSERT,118,2020-12-24 15:01:48,{},"{""Status"": ""Under Investigation""}"
2831,FIR,UPDATE,108,2019-04-21 23:37:55,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
2832,Complaint,INSERT,56,2022-12-07 14:03:04,{},"{""Status"": ""Under Investigation""}"
2833,FIR_Accused,INSERT,210,2022-12-02 03:21:04,{},"{""Status"": ""Closed""}"
2834,Suspects,INSERT,118,2021-02-04 22:45:16,{},"{""Status"": ""Under Investigation""}"
2835,Case_Status,UPDATE,101,2019-02-17 02:41:17,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
2836,FIR_Accused,INSERT,104,2021-02-21 23:21:15,{},"{""Status"": ""Under Investigation""}"
2837,Evidence,INSERT,39,2022-02-21 06:14:59,{},"{""Status"": ""Closed""}"
2838,FIR,INSERT,68,2023-05-10 13:55:35,{},"{""Status"": ""Under Investigation""}"
2839,FIR_Accused,INSERT,170,2020-10-04 22:27:42,{},"{""Status"": ""Closed""}"
2840,Suspects,INSERT,123,2022-07-15 08:59:56,{},"{""Status"": ""Closed""}"
2841,Suspects,INSERT,5,2020-01-10 19:11:44,{},"{""Status"": ""Under Investigation""}"
2842,Case_Status,UPDATE,47,2022-11-15 17:34:47,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
2843,Case_Status,UPDATE,80,2019-12-20 22:32:24,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
2844,Accused,INSERT,261,2021-09-22 17:25:02,{},"{""Status"": ""Closed""}"
2845,Complaint,INSERT,102,2021-05-09 00:37:16,{},"{""Status"": ""Under Investigation""}"
2846,Case_Status,UPDATE,270,2022-12-05 17:27:28,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
2847,Complaint,INSERT,61,2020-05-15 04:42:48,{},"{""Status"": ""Under Investigation""}"
2848,FIR,UPDATE,237,2021-03-23 05:41:23,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
2849,Case_Status,UPDATE,145,2022-07-08 20:47:48,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
2850,Suspects,INSERT,248,2020-09-06 05:16:20,{},"{""Status"": ""Closed""}"
2851,Accused,INSERT,31,2019-02-12 01:58:39,{},"{""Status"": ""Closed""}"
2852,Complaint,INSERT,33,2021-09-23 17:30:59,{},"{""Status"": ""Under Investigation""}"
2853,FIR_Accused,INSERT,242,2020-12-26 09:46:02,{},"{""Status"": ""Closed""}"
2854,FIR,INSERT,38,2019-09-24 08:46:24,{},"{""Status"": ""Under Investigation""}"
2855,Accused,INSERT,237,2019-12-26 18:47:08,{},"{""Status"": ""Under Investigation""}"
2856,FIR,UPDATE,38,2019-05-12 16:02:39,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
2857,FIR_Accused,INSERT,224,2019-09-02 22:51:14,{},"{""Status"": ""Under Investigation""}"
2858,Suspects,INSERT,169,2019-01-07 18:59:23,{},"{""Status"": ""Closed""}"
2859,FIR_Accused,INSERT,126,2023-05-13 23:05:27,{},"{""Status"": ""Closed""}"
2860,FIR,UPDATE,93,2020-08-12 20:53:32,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
2861,Case_Status,UPDATE,194,2021-09-24 07:34:25,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
2862,FIR_Accused,INSERT,108,2019-03-12 06:55:07,{},"{""Status"": ""Under Investigation""}"
2863,Case_Status,UPDATE,157,2019-11-06 11:35:08,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
2864,Accused,INSERT,52,2021-09-02 10:50:24,{},"{""Status"": ""Under Investigation""}"
2865,FIR,UPDATE,211,2020-09-18 05:36:06,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
2866,Evidence,INSERT,110,2020-06-24 15:35:59,{},"{""Status"": ""Under Investigation""}"
2867,FIR_Accused,INSERT,229,2021-12-20 07:59:12,{},"{""Status"": ""Closed""}"
2868,Suspects,INSERT,50,2019-10-19 08:44:47,{},"{""Status"": ""Closed""}"
2869,Evidence,INSERT,266,2023-01-27 15:29:33,{},"{""Status"": ""Closed""}"
2870,Complaint,INSERT,275,2020-06-19 15:59:55,{},"{""Status"": ""Closed""}"
2871,FIR,INSERT,54,2022-12-20 11:18:50,{},"{""Status"": ""Under Investigation""}"
2872,Evidence,INSERT,61,2021-02-02 14:32:40,{},"{""Status"": ""Closed""}"
2873,Complaint,INSERT,198,2023-07-11 00:54:46,{},"{""Status"": ""Closed""}"
2874,Case_Status,UPDATE,221,2019-12-23 12:59:55,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
2875,Evidence,INSERT,222,2020-06-23 15:13:45,{},"{""Status"": ""Under Investigation""}"
2876,Case_Status,UPDATE,257,2022-05-30 13:06:39,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
2877,Case_Status,UPDATE,102,2023-11-06 15:40:35,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
2878,FIR_Accused,INSERT,46,2019-10-06 02:39:35,{},"{""Status"": ""Closed""}"
2879,Accused,INSERT,60,2019-01-10 13:52:59,{},"{""Status"": ""Under Investigation""}"
2880,FIR,UPDATE,101,2022-08-13 17:01:37,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
2881,FIR,UPDATE,242,2022-04-27 17:57:10,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
2882,Accused,INSERT,77,2023-02-12 11:58:50,{},"{""Status"": ""Closed""}"
2883,Accused,INSERT,88,2020-07-06 06:14:03,{},"{""Status"": ""Under Investigation""}"
2884,FIR,UPDATE,110,2023-05-11 01:42:17,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
2885,Evidence,INSERT,218,2019-04-27 19:08:02,{},"{""Status"": ""Under Investigation""}"
2886,Suspects,INSERT,241,2022-03-23 01:07:25,{},"{""Status"": ""Closed""}"
2887,Case_Status,UPDATE,224,2019-01-17 02:33:35,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
2888,Evidence,INSERT,198,2023-09-14 11:40:27,{},"{""Status"": ""Closed""}"
2889,FIR,INSERT,184,2023-08-19 09:36:06,{},"{""Status"": ""Closed""}"
2890,Complaint,INSERT,151,2020-02-05 07:06:58,{},"{""Status"": ""Closed""}"
2891,Case_Status,UPDATE,272,2020-07-08 03:04:24,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
2892,Accused,INSERT,273,2021-06-07 11:16:57,{},"{""Status"": ""Closed""}"
2893,Evidence,INSERT,176,2019-01-20 19:40:47,{},"{""Status"": ""Closed""}"
2894,Suspects,INSERT,190,2019-07-27 19:02:20,{},"{""Status"": ""Under Investigation""}"
2895,Complaint,INSERT,58,2021-12-05 19:56:11,{},"{""Status"": ""Under Investigation""}"
2896,Suspects,INSERT,109,2022-06-19 18:28:03,{},"{""Status"": ""Under Investigation""}"
2897,Accused,INSERT,15,2023-06-22 00:28:04,{},"{""Status"": ""Closed""}"
2898,FIR,UPDATE,209,2022-10-16 21:39:55,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
2899,Evidence,INSERT,34,2023-11-05 07:01:55,{},"{""Status"": ""Closed""}"
2900,Evidence,INSERT,76,2022-11-12 17:54:19,{},"{""Status"": ""Closed""}"
2901,FIR_Accused,INSERT,204,2020-06-12 11:26:42,{},"{""Status"": ""Closed""}"
2902,FIR,UPDATE,147,2019-10-10 04:27:33,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
2903,Suspects,INSERT,223,2022-09-08 11:39:37,{},"{""Status"": ""Closed""}"
2904,Case_Status,UPDATE,143,2022-07-21 09:10:48,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
2905,Suspects,INSERT,257,2023-09-07 13:35:51,{},"{""Status"": ""Under Investigation""}"
2906,FIR,INSERT,28,2022-09-15 02:35:03,{},"{""Status"": ""Under Investigation""}"
2907,FIR,UPDATE,36,2019-10-22 09:22:10,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
2908,Suspects,INSERT,270,2019-08-11 16:51:29,{},"{""Status"": ""Under Investigation""}"
2909,Case_Status,UPDATE,270,2022-09-24 10:15:17,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
2910,Accused,INSERT,4,2020-01-06 06:14:09,{},"{""Status"": ""Under Investigation""}"
2911,FIR_Accused,INSERT,109,2020-02-18 16:28:45,{},"{""Status"": ""Under Investigation""}"
2912,FIR_Accused,INSERT,13,2023-07-23 05:30:58,{},"{""Status"": ""Under Investigation""}"
2913,Case_Status,UPDATE,129,2021-11-23 05:15:05,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
2914,Suspects,INSERT,78,2020-05-24 11:30:15,{},"{""Status"": ""Closed""}"
2915,Accused,INSERT,164,2021-02-21 15:59:17,{},"{""Status"": ""Closed""}"
2916,Case_Status,UPDATE,87,2023-09-09 18:18:27,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
2917,Case_Status,UPDATE,275,2019-02-25 21:46:12,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
2918,Accused,INSERT,42,2023-06-18 15:54:11,{},"{""Status"": ""Closed""}"
2919,Accused,INSERT,24,2021-04-18 21:49:20,{},"{""Status"": ""Under Investigation""}"
2920,FIR_Accused,INSERT,236,2021-09-04 04:25:21,{},"{""Status"": ""Closed""}"
2921,Case_Status,UPDATE,19,2023-04-16 07:10:20,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
2922,Evidence,INSERT,251,2023-12-16 21:52:38,{},"{""Status"": ""Closed""}"
2923,Evidence,INSERT,142,2019-01-07 14:03:17,{},"{""Status"": ""Closed""}"
2924,FIR,INSERT,126,2019-08-04 08:58:20,{},"{""Status"": ""Under Investigation""}"
2925,Suspects,INSERT,182,2020-09-12 15:15:39,{},"{""Status"": ""Closed""}"
2926,FIR,INSERT,74,2019-06-06 18:02:53,{},"{""Status"": ""Closed""}"
2927,Complaint,INSERT,222,2023-09-04 08:27:09,{},"{""Status"": ""Under Investigation""}"
2928,Suspects,INSERT,266,2022-04-08 07:45:14,{},"{""Status"": ""Closed""}"
2929,FIR,INSERT,219,2021-09-20 16:38:43,{},"{""Status"": ""Closed""}"
2930,Case_Status,UPDATE,214,2020-10-30 06:35:03,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
2931,Accused,INSERT,268,2022-02-09 14:22:23,{},"{""Status"": ""Under Investigation""}"
2932,Suspects,INSERT,13,2022-03-25 05:07:04,{},"{""Status"": ""Closed""}"
2933,Evidence,INSERT,137,2020-05-02 10:35:46,{},"{""Status"": ""Closed""}"
2934,Complaint,INSERT,271,2023-02-13 23:40:15,{},"{""Status"": ""Under Investigation""}"
2935,Evidence,INSERT,275,2019-07-26 00:00:31,{},"{""Status"": ""Under Investigation""}"
2936,FIR_Accused,INSERT,89,2021-04-20 12:13:11,{},"{""Status"": ""Under Investigation""}"
2937,Evidence,INSERT,48,2022-07-04 05:53:46,{},"{""Status"": ""Closed""}"
2938,FIR,INSERT,207,2021-08-29 17:35:03,{},"{""Status"": ""Closed""}"
2939,Complaint,INSERT,19,2022-06-06 23:11:15,{},"{""Status"": ""Closed""}"
2940,Complaint,INSERT,41,2019-06-07 23:04:57,{},"{""Status"": ""Closed""}"
2941,Complaint,INSERT,243,2019-06-13 16:37:38,{},"{""Status"": ""Closed""}"
2942,FIR,UPDATE,95,2020-06-18 08:17:17,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
2943,Suspects,INSERT,68,2020-07-25 14:31:19,{},"{""Status"": ""Under Investigation""}"
2944,FIR,UPDATE,67,2020-01-19 12:09:42,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
2945,Suspects,INSERT,141,2023-03-19 12:06:24,{},"{""Status"": ""Closed""}"
2946,FIR,UPDATE,159,2023-01-09 07:46:45,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
2947,FIR_Accused,INSERT,35,2019-01-19 23:57:49,{},"{""Status"": ""Under Investigation""}"
2948,FIR,INSERT,2,2022-05-20 04:34:17,{},"{""Status"": ""Closed""}"
2949,Case_Status,UPDATE,42,2019-01-22 22:10:19,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
2950,FIR,UPDATE,151,2022-01-29 09:24:38,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
2951,Suspects,INSERT,197,2019-10-28 18:39:49,{},"{""Status"": ""Under Investigation""}"
2952,FIR,INSERT,257,2019-01-03 06:08:03,{},"{""Status"": ""Under Investigation""}"
2953,Evidence,INSERT,77,2022-02-01 08:30:37,{},"{""Status"": ""Closed""}"
2954,FIR_Accused,INSERT,1,2019-11-27 22:59:19,{},"{""Status"": ""Under Investigation""}"
2955,FIR,UPDATE,28,2022-11-16 19:59:43,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
2956,Complaint,INSERT,253,2020-01-11 21:45:56,{},"{""Status"": ""Under Investigation""}"
2957,FIR_Accused,INSERT,23,2022-02-25 17:50:18,{},"{""Status"": ""Under Investigation""}"
2958,FIR,INSERT,52,2019-04-24 22:30:16,{},"{""Status"": ""Closed""}"
2959,Complaint,INSERT,239,2019-12-05 15:42:36,{},"{""Status"": ""Closed""}"
2960,Case_Status,UPDATE,94,2021-12-09 02:53:18,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
